Unnamed: 0,project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude
90,146,100.0,388.0,20,Nelson Auto Service,1.0,Auto Related,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:20:39.87881,2020-03-22 05:20:43.071414,2.0,5,False,True,4,8.0,2860.0,0.12,,4,5520.0,18500.0,4,20.0,28.0,28.0,174.0,3803800.0,92.65734265734268,1330.0,4,5,945.516,945.516,,3082.9322399999996,3.26,30.66937338849848,,,,,,
91,147,101.0,1311.0,116,Pala Casino,,,2228.0,Wintheiser-Spencer,2020-03-22 05:20:43.175879,2020-03-22 05:20:46.567583,2.0,5,False,True,1,2.0,8760.0,0.17,,1,326.0,10000.0,1,0.0,0.0,,,,,,1,1,69626.0568,69626.0568,,53984.0,0.78,128.97535714285715,,,,,,
92,148,102.0,1300.0,28,French Drug Company,24.0,Hospitals / Health Care,2311.0,Sipes Group,2021-04-28 21:40:48.398566,2021-04-28 21:40:52.29213,2.0,5,False,True,7,84.0,3102.5,0.1,,7,55440.0,24000.0,7,0.0,0.0,,,,,,7,15,1.35003119794419e-13,1.35003119794419e-13,,0.0,,inf,,,,,,
93,149,103.0,1247.0,7,Acme Office 2,,,,Bartoletti and Sons,2020-03-22 01:28:10.622571,2020-03-22 01:28:12.591778,2.0,5,False,True,1,1.0,4000.0,,,1,28.0,24000.0,1,88.0,88.0,22.0,52.0,1144000.0,50.0,286.0,4,4,0.0,0.0,,323.4,,0.0,,,,,,
94,150,104.0,403.0,115,NAPA Auto - Faribault,52.0,Retail,2228.0,Runolfsson and Sons,2020-03-22 05:31:05.585314,2020-03-22 05:31:07.73219,2.0,5,False,True,1,2.0,2469.0,0.11,,1,196.0,24000.0,1,80.0,80.0,80.0,60.0,17222400.0,27.87068004459309,4800.0,1,1,1199.8272000000004,1199.8272000000004,,10707.06849315072,8.92,11.205935600090037,,,,,,
95,151,105.0,174.0,20,Idaho Lumber,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:30:59.445192,2020-03-22 05:31:04.115511,2.0,5,False,True,4,10.0,4368.0,0.05,,4,3456.0,14800.0,4,111.0,228.0,228.0,49.0,14501760.0,34.34065934065934,3320.0,4,7,882.336,882.336,,1029.9975599999998,1.17,85.6638922523273,,,,,,
96,152,106.0,350.0,87,SAN MARCOS LIBRARY,29.0,Library,2220.0,Greenfelder Group,2020-03-22 05:21:53.310353,2020-03-22 05:21:54.77033,2.0,5,False,True,1,1.0,1768.0,0.1,,1,458.0,10000.0,1,56.0,56.0,56.0,135.0,13366080.0,84.84162895927602,7560.0,1,1,3197.9583999999995,3197.9583999999995,,40462.8,,7.903453048231954,,,,,,
97,156,108.0,585.0,20,US Bank Parking Garage - Ketchum,42.0,Parking Garages,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:20:37.37362,2020-03-22 05:20:39.79292,2.0,5,False,True,3,12.0,6479.0,0.09,,3,3480.0,19333.33333333333,3,31.0,56.0,56.0,43.0,7275264.0,15.236109388902305,918.0,3,7,795.3227999999997,795.3227999999997,,1570.31736,1.97,50.64726534004564,,,,,,
98,158,109.0,364.0,20,RLB Architectura,40.0,Office (General Office Types),2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:10:48.147335,2020-03-22 05:10:50.134155,2.0,5,False,True,2,4.0,2860.0,0.105,,2,712.0,24000.0,2,36.0,86.0,86.0,30.0,3689400.0,34.96503496503497,1290.0,36,86,328.4424,328.4424,,1395.168,4.25,23.54142296841671,,,,,,
99,159,119.0,699.0,128,Northland Racquet Club,65.0,Other,,"Boyle, Tillman and Brown",2020-03-22 04:00:52.595947,2020-03-22 04:01:03.072496,2.0,5,False,True,3,40.0,4450.0,0.1,,3,35256.0,18800.0,3,100.0,100.0,89.0,343.2,85669800.0,51.96868884540118,16519.2,4,4,35744.22,108462.42,,24396.483075000004,0.22,444.5821951736376,,,,,,
100,160,110.0,392.0,20,Kendall Ford - Parking: CL Replacement,52.0,Retail,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:20:28.263839,2020-03-22 05:20:31.382057,2.0,5,False,True,5,5.0,4198.0,0.05,,5,5470.0,10000.0,5,157.0,157.0,157.0,283.0,44926996.0,47.6417341591234,10702.0,5,5,5733.4185,5733.4185,,17304.3911,3.02,33.13273762056845,,,,,,
101,161,123.0,186.0,20,Atkinsons Market Ketchum,21.0,Food Stores,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:18:59.29043,2020-03-22 05:19:04.882103,2.0,5,False,True,8,27.0,7280.0,0.05,,8,14208.0,23111.111111111117,8,761.0,978.0,458.0,208.0,61130160.0,86.53846153846153,8397.0,12,20,3218.488000000001,3218.488000000001,,31544.859999999993,,10.202892008396935,,,,,,
102,165,400.0,1691.0,102,A&E Stores Sample Proposal (Replace 350 4 Lamp T8 to 95 Watt LED Highbay),,,2249.0,"Collier, Stroman and Auer",2020-03-22 03:51:20.719377,2020-03-22 03:51:29.129143,2.0,5,False,True,1,45.0,3560.0,0.15,,1,7776.0,19600.0,1,0.0,0.0,,,,,,1,1,9172.8,11391.8,,2625.0,0.23,433.9733333333333,,,,,,
103,166,113.0,559.0,129,Killeen Mall,52.0,Retail,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:17:41.248297,2020-03-22 05:17:43.275953,2.0,5,False,True,2,12.0,3102.5,0.07658999999999999,,2,18780.0,10000.0,2,239.0,239.0,133.0,1393.0,275023485.0,106.84931506849314,68499.0,3,3,18652.2568056,19450.2568056,,264723.8153775,,7.347377030609673,,,,,,
104,168,115.0,540.0,20,Kendall Ford - Parking: AL/WP Replacement,52.0,Retail,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:20:24.949443,2020-03-22 05:20:28.176595,2.0,5,False,True,5,5.0,4198.0,0.055,,5,5470.0,10000.0,5,157.0,157.0,157.0,369.0,61324384.0,92.90138161029058,14608.0,5,5,5404.904009999998,5404.904009999998,,47245.04160999999,8.74,11.4401508090872,,,,,,
105,170,118.0,327.0,20,Atkinsons Market Hailey,21.0,Food Stores,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:18:53.762505,2020-03-22 05:18:59.180234,2.0,5,False,True,4,36.0,5840.0,0.05,,4,15192.0,18500.0,4,3069.0,6236.0,876.0,178.0,76644160.0,98.45890410958904,13124.0,12,29,3873.9640000000004,3873.9640000000004,,10839.21872,2.8,35.74025121249698,,,,,,
106,171,117.0,369.0,20,Atkinsons Market Bellevue,21.0,Food Stores,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:17:43.356294,2020-03-22 05:17:48.369576,2.0,5,False,True,6,36.0,5840.0,0.05,,6,16020.0,20333.33333333333,6,606.0,1866.0,752.0,142.0,65314560.0,86.47260273972601,11184.0,10,25,3979.9599999999987,3979.9599999999987,,7065.769800000003,1.78,56.32733746859396,,,,,,
107,172,374.0,1305.0,128,Moore Brothers Wine Company,,,,"Boyle, Tillman and Brown",2020-03-22 05:21:52.227531,2020-03-22 05:21:53.226294,2.0,5,False,True,1,2.0,,,,1,180.0,1000.0,1,20.0,20.0,20.0,10.0,0.0,0.0,200.0,1,1,0.0,0.0,,85.0,,0.0,,,,,,
109,175,121.0,446.0,128,First Christian Church of Blue Springs,5.0,Church,,"Boyle, Tillman and Brown",2020-03-22 05:11:56.210485,2020-03-22 05:12:10.1881,2.0,5,False,True,16,128.0,2345.0,0.1,,16,417280.0,12500.0,16,822.0,822.0,246.0,1204.4,10835944.0,1374.8127766069547,7919.6,31,31,3243.9386000000004,23243.9386,,16208.999999999993,0.7,143.4014350052441,,,,,,
110,176,120.0,1332.0,103,Elite Paint & Body,1.0,Auto Related,2251.0,Pfeffer Inc,2020-03-22 05:19:05.006386,2020-03-22 05:19:08.124846,2.0,5,False,True,5,20.0,6570.0,0.1,,5,21140.0,18600.0,5,14.0,16.0,12.0,372.8,4923996.0,54.794520547945204,1124.2,13,13,1256.5344,1256.5344,,3528.487167,2.81,35.61113702641957,,,,,,
111,178,124.0,1334.0,103,New Heights Church,,,2251.0,Pfeffer Inc,2020-03-22 05:18:51.824978,2020-03-22 05:18:53.673704,2.0,5,False,True,2,4.0,520.0,0.11219,,2,3200.0,1500.0,2,70.0,70.0,70.0,70.0,1274000.0,115.3846153846154,2450.0,70,70,1401.4,1401.4,,9994.7673,7.13,14.021336944983206,,,,,,
112,179,151.0,394.0,128,Kohl's Lenexa,52.0,Retail,,"Boyle, Tillman and Brown",2020-03-22 05:11:14.579686,2020-03-22 05:11:20.647863,2.0,5,False,True,2,20.0,4015.0,0.1,,2,10500.0,5500.0,2,572.0,572.0,117.0,1272.0,48300450.0,136.98630136986299,12030.0,14,14,6921.057,6921.057,,37067.5322,5.36,18.67148037440701,,,,,,
113,180,125.0,1337.0,103,New Heights Church - 2,5.0,Church,2251.0,Pfeffer Inc,2020-03-22 05:17:39.295905,2020-03-22 05:17:41.174467,2.0,5,False,True,2,2.0,520.0,0.11219,,2,1600.0,2000.0,2,70.0,70.0,70.0,70.0,1274000.0,115.3846153846154,2450.0,2,2,1572.2306600000006,1572.2306600000006,,9994.7673,6.36,15.730537918576658,,,,,,
114,181,224.0,423.0,128,Meirowsky Building,40.0,Office (General Office Types),,"Boyle, Tillman and Brown",2020-03-22 05:01:32.140838,2020-03-22 05:01:49.498599,2.0,5,False,True,6,220.0,3120.0,0.1,,6,73128.0,19300.0,6,850.0,1695.0,161.0,523.0,10739040.0,447.1153846153846,3442.0,27,52,1473.888,1473.888,,425.38526499999983,0.29,346.48308751362134,,,,,,
115,182,126.0,1339.0,87,ACE HARDWARE WIMBERLEY,,,2220.0,Greenfelder Group,2020-03-22 05:12:26.333422,2020-03-22 05:17:34.550791,2.0,5,False,True,5,5.0,4380.0,10.0,,5,3315.0,21200.0,5,352.0,6.0,6.0,558.0,2601720.0,105.02283105022829,594.0,324,5,1488455.4,1681924.61427179,,419.0,0.0,401413.9890863461,,,,,,
116,183,127.0,1338.0,103,Tres Vidas HOA,9.0,Commercial Condos,2251.0,Pfeffer Inc,2020-03-22 05:17:34.671407,2020-03-22 05:17:39.141429,2.0,5,False,True,7,224.0,5475.0,0.104,,7,73500.0,21250.0,7,142.0,182.0,182.0,103.0,18354390.0,132.4200913242009,3491.0,7,9,2565.7164,2565.7164,,25268.843209799998,,10.153675729029572,,,,,,
117,184,144.0,1542.0,135,WalSmart Convenience store,54.0,Schools (Jr./Sr. High),2216.0,Kub LLC,2020-08-11 16:23:10.296046,2020-08-11 16:23:19.114106,2.0,5,False,True,4,1296.0,4421.0,0.1,,4,394560.0,12333.33333333333,4,705.0,705.0,230.0,290.0,29667200.0,114.15525114155253,4460.0,12,12,7992.623999999999,8579.122749119997,,16693.178,1.95,51.39298669863819,,,,,,
118,184,860.0,1541.0,135,WalSmart Convenience store,54.0,Schools (Jr./Sr. High),2216.0,Kub LLC,2021-04-28 21:44:11.968498,2021-04-28 21:44:18.856153,2.0,5,False,True,3,1296.0,4421.0,0.1,,3,295920.0,12333.33333333333,3,0.0,0.0,,,,,,3,3,0.0,2.55795384873636e-13,,0.0,,inf,,,,,,
119,184,2739.0,2704.0,135,WalSmart Convenience store,54.0,Schools (Jr./Sr. High),2216.0,Kub LLC,2020-08-11 16:23:26.009994,2020-08-11 16:23:34.010544,2.0,5,False,True,4,1296.0,4421.0,0.1,,4,394560.0,12333.33333333333,4,705.0,705.0,230.0,290.0,29667200.0,114.15525114155253,4460.0,12,12,7992.623999999999,8579.122749119999,,16693.178,1.95,51.392986698638204,,,,,,
120,185,128.0,1324.0,119,Neopix test,,,2218.0,Romaguera Group,2020-03-22 05:19:29.197068,2020-03-22 05:19:35.322815,2.0,5,False,True,2,76.0,522.5,30.0,,2,4104.0,6000.0,2,722.0,436.0,61.0,178.0,27585.0,17777.777777777777,613.0,36,28,1764.45,1766.6910869972,,2940.0,1.66,60.09153357133334,,,,,,
121,187,148.0,626.0,20,Kendall Ford - All,1.0,Auto Related,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:12:10.512282,2020-03-22 05:12:26.069754,2.0,5,False,True,14,504.0,3893.0,0.05,,14,969192.0,16142.857142857143,14,1879.0,4415.0,1124.0,822.0,117218392.0,430.13661014986695,30184.0,33,65,7663.8337,7663.8337,,65226.57014500001,8.55,11.749558014415197,,,,,,
122,188,130.0,184.0,128,NEEC,55.0,Schools (Preschool/Elementary),,"Boyle, Tillman and Brown",2020-03-22 03:53:22.090624,2020-03-22 03:53:37.970234,2.0,5,False,True,10,600.0,3250.0,0.1,,10,305400.0,18900.0,10,1596.0,1598.0,187.0,925.2,24905300.0,644.0,7115.8,28,29,4561.27,4561.27,,10836.8,2.38,42.09056178945815,,,,,,
124,188,910.0,438.0,128,NEEC,55.0,Schools (Preschool/Elementary),,"Boyle, Tillman and Brown",2020-03-22 03:53:38.235394,2020-03-22 03:53:48.156941,2.0,5,False,True,10,600.0,3250.0,0.1,,10,305400.0,18900.0,10,1596.0,1598.0,187.0,925.2,24905300.0,644.0,7115.8,28,29,4561.27,4561.27,,6006.799999999997,1.32,75.93510687887064,,,,,,
125,191,141.0,1317.0,119,Test 3,,,2218.0,Romaguera Group,2020-03-22 05:20:17.614448,2020-03-22 05:20:20.187978,2.0,5,False,True,1,15.0,,,,1,670.0,13333.33333333333,1,81.0,81.0,27.0,36996393.0,0.0,0.0,332967537.0,3,3,0.0,0.0,,0.0,,,,,,,,
126,192,142.0,1502.0,119,STR Project no. 1,4.0,Bar,2218.0,Romaguera Group,2020-03-22 04:34:57.769609,2020-03-22 04:34:59.253416,2.0,5,False,True,1,2.0,,,,1,2000.0,2000.0,1,44.0,10.0,5.0,26.0,0.0,0.0,65.0,10,2,0.0,0.0,,147.0,,0.0,,,,,,
127,193,145.0,664.0,133,20KLM Ballast Driven,,,,Grant LLC,2020-03-22 05:17:48.468947,2020-03-22 05:17:50.052917,2.0,5,False,True,2,4.0,5000.0,0.08,,2,3572.0,10000.0,2,100.0,100.0,100.0,230.0,115000000.0,10.0,23000.0,2,2,9120.0,9120.0,,18633.333333333336,2.04,48.94454382826476,,,,,,
129,195,147.0,493.0,103,Jehovah's Witness,5.0,Church,2251.0,Pfeffer Inc,2020-03-22 04:47:43.769653,2020-03-22 04:47:46.04198,2.0,5,False,True,4,12.0,4380.0,0.1,,4,8040.0,15000.0,4,68.0,92.0,92.0,183.0,15610320.0,50.22831050228311,3564.0,4,6,3760.6679999999997,3760.6679999999997,,16824.903677758317,4.47,22.35179512481498,,,,,,
130,199,153.0,746.0,15,McDonald's - PBI Industries - 150 HWY,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:22:34.893406,2020-03-22 06:22:38.284426,2.0,5,False,True,3,9.0,4380.0,0.1,,3,11286.0,19333.33333333333,3,35.0,103.0,101.0,345.0,20367000.0,45.662100456621005,4650.0,14,19,4328.316,4328.316,,5394.005807956452,1.25,80.24307266439162,,,,,,
131,200,157.0,1350.0,129,Brazos Transit Parking Garage,42.0,Parking Garages,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:11:02.507423,2020-03-22 05:11:05.793435,2.0,5,False,True,2,8.0,6380.0,0.063,,2,5032.0,10000.0,2,414.0,414.0,414.0,195.0,217900800.0,36.41552511415525,26415.0,394,394,30650.704560000002,30650.704560000002,,123877.24999999994,4.04,24.742803509118914,,,,,,
132,202,158.0,749.0,15,McDonald's - King Managment - 8th and Minnesota,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:17:13.535413,2020-03-22 06:17:16.330352,2.0,5,False,True,1,2.0,4380.0,0.1,,1,2160.0,10000.0,1,28.0,28.0,14.0,600.0,18396000.0,22.831050228310502,4200.0,2,2,4782.960000000001,4782.960000000001,,5819.275,1.22,82.19168195350798,,,,,,
133,204,197.0,1353.0,142,Test lighting retrofit,,,2238.0,Maggio-Fadel,2020-03-22 05:10:50.212805,2020-03-22 05:10:52.422589,2.0,5,False,True,1,1.0,2400.0,0.12,,1,36.0,24000.0,1,25.0,25.0,25.0,10.0,600000.0,20.83333333333333,250.0,1,1,187.2,187.2,,0.0,0.0,inf,,,,,,
134,206,166.0,1345.0,129,Anytime Fitness - Temple Texas,,,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:11:51.43744,2020-03-22 05:11:56.066929,2.0,5,False,True,3,60.0,6552.0,0.09,,3,19080.0,21333.33333333333,3,699.0,614.0,227.0,528.0,68455296.0,91.57509157509158,8508.0,499,419,3576.6057599999995,3576.6057599999995,,17300.329415,4.84,20.67362808074021,,,,,,
135,208,163.0,1249.0,143,TEST PROJECT 2/6/17,,,2220.0,Kirlin LLC,2020-03-22 05:32:57.220595,2020-03-22 05:33:01.684544,2.0,5,False,True,2,2.0,8760.0,0.07,,2,404.0,12500.0,2,150.0,400.0,400.0,14.0,24528000.0,8.561643835616437,2800.0,2,6,6315.96,6315.96,,1862.0,0.29,339.203007518797,,,,,,
136,209,164.0,1348.0,115,Ferrin's Furniture,52.0,Retail,2228.0,Runolfsson and Sons,2020-03-22 05:11:24.965207,2020-03-22 05:11:37.172584,2.0,5,False,True,4,16.0,2500.0,0.11,,4,3968.0,1250.0,4,289.0,289.0,289.0,41.0,9150000.0,80.0,3660.0,288,288,4552.9,4552.9,,578.0,0.13,787.698961937716,,,,,,
137,212,180.0,1352.0,129,Falls Community Hospital and Clinic,24.0,Hospitals / Health Care,2249.0,"Jacobs, Sipes and O'Keefe",2020-03-22 05:10:52.502525,2020-03-22 05:10:59.244811,2.0,5,False,True,3,6.0,4368.0,0.059,,3,1656.0,24000.0,3,2555.0,2555.0,772.0,344.0,127283520.0,103.021978021978,29140.0,9,9,12310.386815999998,22158.6962688,,68063.76703999999,3.07,32.55578883222505,,,,,,
139,215,169.0,1356.0,115,Bigos Corporate Headquarters,40.0,Office (General Office Types),2228.0,Runolfsson and Sons,2020-03-22 05:09:47.450194,2020-03-22 05:09:51.371911,2.0,5,False,True,4,8.0,6255.0,0.1,,4,2552.0,18500.0,4,285.0,285.0,285.0,128.6,74538840.0,22.831050228310502,8509.0,4,4,6698.772000000001,6698.772000000001,,4735.0,0.71,141.47353748680044,,,,,,
140,216,226.0,1260.0,144,Test Project,,,2214.0,"Mosciski, Von and Orn",2020-03-22 05:32:24.637526,2020-03-22 05:32:25.894168,2.0,5,False,True,1,1.0,8760.0,10.0,,1,35.0,20000.0,1,2.0,2.0,2.0,25.0,438000.0,0.002853881278538813,50.0,1,1,1752.0,1752.0,,0.0,0.0,inf,,,,,,
141,217,171.0,568.0,20,Premier Auto Group,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:09:42.818129,2020-03-22 05:09:47.364075,2.0,5,False,True,1,1.0,3328.0,0.05,,1,112.0,24000.0,1,130.0,520.0,520.0,15.0,25958400.0,15.024038461538465,7800.0,1,4,1124.864,1124.864,,436.7999999999992,0.39,257.5238095238099,,,,,,
142,219,174.0,1355.0,115,7500 Setzler Parkway,,,2228.0,Runolfsson and Sons,2020-03-22 05:10:30.615926,2020-03-22 05:10:33.607861,2.0,5,False,True,4,4.0,4380.0,0.06337899999999999,,4,7712.0,10000.0,4,29.0,29.0,29.0,436.0,16276080.0,182.648401826484,3716.0,4,4,3664.59786402,3664.59786402,,24056.840000000004,6.56,15.233080753831342,,,,,,
143,221,175.0,445.0,100,McKinstry Denver Bldg.,62.0,Warehouse (Not Refrigerated),2349.0,"Kuhlman, Cummerata and Mertz",2020-03-22 04:57:43.562522,2020-03-22 04:58:15.177734,2.0,5,False,True,5,540.0,2626.666666666666,8.0,,5,539730.0,18400.0,5,208.0,208.0,82.0,504.0,26151840.0,81.12157534246576,7668.0,7,8,555379.6799999999,555379.6799999999,,40372.5848,0.07,1375.6356764157442,,,,,,
144,223,176.0,751.0,15,Blue Ridge Liquor,10.0,Convenience Stores,,"Anderson, Shields and Hyatt",2020-03-22 06:17:10.365902,2020-03-22 06:17:13.451341,2.0,5,False,True,4,4.0,4380.0,0.1,,4,1260.0,23000.0,4,176.0,176.0,115.0,50.0,6219600.0,39.954337899543376,1420.0,17,8,2379.654,2379.654,,5496.170156947499,2.31,43.2965852957076,,,,,,
145,229,181.0,25.0,128,Belfonte Car Wash,58.0,Small Services,,"Boyle, Tillman and Brown",2020-03-22 04:38:23.957457,2020-03-22 04:38:33.643738,2.0,5,False,True,7,1380.0,4947.0,0.11,,7,1521450.0,14900.0,7,206.0,206.0,83.0,527.0,14232580.0,214.44074835230285,2798.0,15,15,3921.0463600000003,3921.0463600000003,,6288.9886125,1.6,62.347805054162826,,,,,,
146,231,182.0,752.0,15,McDonald's - Gerald Hansen - HWY 24 Independence ,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:17:08.157454,2020-03-22 06:17:10.288879,2.0,5,False,True,1,4.0,4010.0,0.1,,1,2614.0,17000.0,1,18.0,20.0,20.0,300.0,21840000.0,13.736263736263735,6000.0,18,20,5056.417439999998,5056.417439999998,,14186.25,2.81,35.643087073750976,,,,,,
147,232,183.0,754.0,15,McDonald's - Gerald Hansen - HWY 40 Independence ,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:17:01.879498,2020-03-22 06:17:03.997366,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,9.0,9.0,9.0,300.0,11826000.0,11.415525114155251,2700.0,1,1,3074.76,3074.76,,5941.85625,1.93,51.747465280736144,,,,,,
148,233,184.0,757.0,15,McDonald's - Jill Hill - 1515 NW Woods Chapel Rd,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:55.082636,2020-03-22 06:16:57.895241,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,18.0,18.0,18.0,300.0,23652000.0,11.415525114155251,5400.0,1,1,6149.52,6149.52,,7481.925000000021,1.22,82.19168195350774,,,,,,
149,234,185.0,755.0,15,McDonald's - Jill Hill - 814 N Hwy 7 ,,,,"Anderson, Shields and Hyatt",2020-03-22 06:17:00.078042,2020-03-22 06:17:01.7986,2.0,5,False,True,1,2.0,4380.0,0.1,,1,650.0,10000.0,1,14.0,14.0,14.0,300.0,18396000.0,11.415525114155251,4200.0,1,1,827.8200000000003,827.8200000000003,,10083.15000000001,,8.209934395501401,,,,,,
150,236,187.0,758.0,15,Spec Building Materials,,,,"Anderson, Shields and Hyatt",2020-03-22 06:16:52.301859,2020-03-22 06:16:54.983576,2.0,5,False,True,3,6.0,4380.0,0.1,,3,5346.0,10000.0,3,26.0,26.0,26.0,330.0,16819200.0,34.246575342465746,3840.0,3,3,2822.472,2822.472,,10814.28745635,3.83,26.09947267808832,,,,,,
151,237,237.0,564.0,128,ADESA Kansas City,65.0,Other,,"Boyle, Tillman and Brown",2020-03-22 05:06:23.317943,2020-03-22 05:06:28.145673,2.0,5,False,True,5,45.0,4015.0,0.08199999999999999,,5,82800.0,6800.0,5,490.0,490.0,248.0,1131.0,246304190.0,112.07970112079701,61346.0,9,9,51017.15157,67969.55157000001,,208544.062502,3.07,32.59241752296264,,,,,,
152,238,188.0,1636.0,49,Jabil-Memphis,,,2336.0,"Medhurst, Erdman and Muller",2020-03-22 04:00:14.932978,2020-03-22 04:00:18.22674,2.0,5,False,True,4,8.0,3750.0,0.084,,4,4080.0,30500.0,4,3836.0,9590.0,9590.0,30.0,431550000.0,40.0,115080.0,4,13,68739.78,89837.78,,86112.613835475,0.96,104.32592392520128,,,,,,
153,239,201.0,588.0,115,Turtle Lake Clinic,24.0,Hospitals / Health Care,2228.0,Runolfsson and Sons,2020-03-22 04:15:31.743476,2020-03-22 04:15:34.784452,2.0,5,False,True,3,72.0,3565.0,0.11,,3,18432.0,18000.0,3,216.0,216.0,86.0,142.0,7442740.0,211.51681195516807,2678.0,5,5,1584.3450000000007,1584.3450000000007,,8344.0333333334,5.27,18.98775971652384,,,,,,
154,241,189.0,759.0,15,McDonald's - Chris Habiger - 6018 Lake Ave,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:48.92645,2020-03-22 06:16:52.168209,2.0,5,False,True,1,1.0,4380.0,0.1,,1,1080.0,10000.0,1,13.0,13.0,13.0,300.0,17082000.0,11.415525114155251,3900.0,1,1,4441.3200000000015,4441.3200000000015,,5403.612500000012,1.22,82.1916819535078,,,,,,
155,242,190.0,761.0,15,McDonald's - Chris Habiger - 601 N Belt,19.0,Fast Food Restaurants,,"Anderson, Shields and Hyatt",2020-03-22 06:16:43.528558,2020-03-22 06:16:45.934168,2.0,5,False,True,1,2.0,4380.0,0.1,,1,2160.0,10000.0,1,7.0,7.0,7.0,300.0,9198000.0,11.415525114155251,2100.0,1,1,2391.4800000000005,2391.4800000000005,,3575.2781750000104,1.5,66.88934071542539,,,,,,
156,244,191.0,764.0,15,Eligius Bronze,65.0,Other,,"Anderson, Shields and Hyatt",2020-03-22 06:16:37.07019,2020-03-22 06:16:39.56144,2.0,5,False,True,2,2.0,4380.0,0.1,,2,1150.0,17000.0,2,16.0,43.0,43.0,195.0,7884000.0,22.831050228310502,1800.0,2,5,1097.19,1097.19,,1445.6586038597998,1.32,75.8955120573132,,,,,,
157,245,192.0,365.0,20,Village Market,,,2336.0,"Raynor, Ritchie and Ondricka",2020-03-22 05:08:55.779569,2020-03-22 05:09:00.973877,2.0,5,False,True,10,60.0,5133.5,0.05,,10,33060.0,20200.0,10,376.0,581.0,581.0,138.0,51962040.0,71.31776848283802,8585.0,10,15,3446.9304,3446.9304,,9862.9244,2.86,34.94836075190843,,,,,,
158,246,194.0,795.0,152,Eklunds,,,2239.0,Tillman and Sons,2020-03-22 06:11:59.529481,2020-03-22 06:12:11.678261,2.0,5,False,True,7,462.0,1753.333333333333,0.12,,7,480942.0,29428.571428571428,7,904.0,906.0,265.0,1718.0,36102400.0,1.0912144362486826,17470.0,30,32,3730.4496,3730.4496,,44669.13385,,8.35129154849283,,,,,,
159,251,202.0,334.0,115,Luther North Country Ford,,,2228.0,Runolfsson and Sons,2020-03-22 04:51:23.305229,2020-03-22 04:51:46.748897,2.0,5,False,True,19,2964.0,5610.666666666665,0.11,,19,8417760.0,18578.947368421053,19,5049.0,5049.0,1131.0,5375.8,299469459.2,1803.2683279162154,77757.6,104,95,34592.971816000005,40963.4614546899,,709558.674698795,,5.773090079136689,,,,,,
160,252,198.0,24.0,154,Locker Soccer Powell ,22.0,Gymnasium,,Nolan-Wolf,2020-03-22 05:09:10.916276,2020-03-22 05:09:13.515438,2.0,5,False,True,3,12.0,3744.0,0.1133,,3,8052.0,19333.33333333333,3,26.0,26.0,14.0,484.0,10513152.0,40.06410256410257,2808.0,4,4,1168.8019199999999,1168.8019199999999,,2116.5661538461627,1.81,55.221610620395076,,,,,,
161,254,223.0,94.0,152,The Cabinet Shop,34.0,Manufacturing Facility,2239.0,Tillman and Sons,2020-03-22 05:07:59.851275,2020-03-22 05:08:09.096562,2.0,5,False,True,4,24.0,2288.0,0.23,,4,13872.0,24000.0,4,39.0,50.0,43.0,185.0,6477120.0,0.11217948717948716,2595.0,51,73,1816.9632,1816.9632,,7600.00000000001,,23.90741052631576,,,,,,
