project_id,option_id,option_calculation_id,company_id,projects_name,facility_type_id,facility_type,industry_type_id,name,started_at,finished_at,tax_rate_source,finance_discount_rate,tax_exempt,active,area_count,area_count_sum,ave_annual_hours,max_kwh_cost,max_kwh_cost_simple,existing_lighting_count,total_watts_per_product,ave_lm70,total_solution_count,total_existing_quantity,total_proposed_quantity,total_replacement_count,total_fixture_watts,total_fixture_watt_hours,total_fixture_life_years,total_item_watts,sol_total_existing_count,total_product_count,energy_savings_per_year,total_savings_per_year,rebates,net_replacement_cost,payback,ROI,address,city,state,zip_code,latitude,longitude,existing_kwh,proposed_kwh,kwh_proposed_annual_savings
7696,7129.0,7100.0,568,Merritt Properties 717 E Ordnance Rd Ste 202,,,2254.0,"Monahan, Roberts and Harvey",2020-03-18 05:20:07.036915,2020-03-18 05:20:12.47261,2.0,5,False,True,6,54.0,3744.0,0.14,,6,13608.0,10333.33333333333,6,353.0,353.0,57.0,352.0,7622784.0,160.25641025641028,2036.0,13,13,1935.1987199999999,1935.1987199999999,,2610.1965,1.35,74.13996302577219,717 E Ordnance Road,Glen Burnie,MD,21061.0,39.203976000000004,-76.59464,21445.632,7622.784000000001,13822.848000000002
7697,7143.0,7114.0,568,Merritt Properties 7465 Candlewood Rd Ste E-F,,,2254.0,"Monahan, Roberts and Harvey",2020-03-18 05:19:05.441825,2020-03-18 05:19:07.823928,2.0,5,False,True,5,10.0,3744.0,0.14,,5,2190.0,10400.0,5,116.0,44.0,44.0,153.0,14361984.0,53.418803418803435,3836.0,7,5,2352.43008,2352.43008,,7206.8541,2.99,32.64156658867286,7465 Candlewood Road,Hanover,MD,21076.0,39.16382,-76.70221,31165.056,14361.983999999999,16803.072
7699,7296.0,7292.0,581,Arch Court Apts,,,2239.0,"Harvey, Kozey and Schuster",2020-07-08 13:23:20.6646,2020-07-08 13:23:23.952783,2.0,5,False,True,12,918.0,5077.333333333332,0.08,,12,718632.0,16588.23529411765,12,833.0,1005.0,325.0,845.0,25757872.0,423.08005921019617,3869.0,53,60,3614.44224,6680.4422399999985,,24665.066375,,27.084631107140087,,,,,,,63073.096,17892.568,45180.528
7700,7294.0,7290.0,581,Perrysville plaza,,,2239.0,"Harvey, Kozey and Schuster",2020-03-26 18:47:00.547525,2020-03-26 18:47:05.012526,2.0,5,False,True,11,288.0,5107.333333333332,0.08,,11,161568.0,15250.0,11,286.0,512.0,241.0,219.0,21210188.0,146.2598474584776,2995.0,20,31,3315.6496,3534.6496,,11217.3134,3.93,31.510661010862016,,,,,,,62333.95,20888.33,41445.62
7701,7300.0,7296.0,581,West Park Court Apt,,,2239.0,"Harvey, Kozey and Schuster",2020-03-27 12:09:53.466644,2020-03-27 12:10:02.815001,2.0,5,False,True,15,864.0,5107.333333333332,0.08,,15,1058400.0,16222.222222222219,15,2001.0,2720.0,2133.0,743.0,235898040.0,188.3561643835616,26929.0,38,54,10125.1584,10125.1584,,48756.16,5.15,20.76693160412961,,,,,,,264105.24,137540.76,126564.47999999998
7703,7066.0,7037.0,662,Santa Teresa Hills Presbyterian Church,,,2249.0,Watsica Inc,2020-03-18 05:22:14.878923,2020-03-18 05:22:19.193516,2.0,5,False,True,4,252.0,1875.0,0.2585964732,,4,88704.0,18571.428571428565,4,303.0,319.0,174.0,615.0,10602200.0,910.304449648712,4806.0,20,21,2906.77951665192,2906.77951665192,,10870.0,3.56,26.741301901121613,5370 Snell Ave,San Jose,CA,95123.0,37.256287,-121.8301,16979.2,5738.6,11240.6
7704,7072.0,7043.0,570,Seven Hills Plaza LED Lighting Upgrade,43.0,Parking Lots,2254.0,Abbott-Kautzer,2020-07-01 19:34:31.336696,2020-07-01 19:34:33.011619,2.0,5,False,True,6,30.0,4380.0,0.1,,6,79620.0,11666.666666666668,6,91.0,91.0,91.0,520.0,27808620.0,69.63470319634703,6349.0,6,6,11007.378,12660.828000000001,,34602.92307692308,2.65,36.58889733637443,11146-11234 Spring Hill Dr.,Spring Hill,FL,34609.0,28.461503999999998,-82.539795,137882.4,27808.62,110073.78
7705,7069.0,7040.0,623,First Presbyterian Gym [West Side Hammer],,,,"Haag, Wilderman and Blick",2020-03-18 06:01:06.898,2020-03-18 06:01:08.548127,2.0,5,False,True,2,2.0,2000.0,0.07,,2,978.0,15000.0,2,90.0,90.0,90.0,158.0,5376000.0,60.0,2688.0,2,2,676.2,682.95,,2555.7,3.56,26.72262002582463,1325 Clay Street,Bethlehem,PA,18018.0,40.614715999999994,-75.40175,15036.0,5376.0,9660.0
7707,7068.0,7039.0,488,JARRETTSVILLE TRUSS COMPANY,62.0,Warehouse (Not Refrigerated),,Conn-Nienow,2020-03-18 06:01:04.98085,2020-03-18 06:01:06.813357,2.0,5,False,True,1,1.0,4800.0,0.08,,1,204.0,20000.0,1,30.0,60.0,60.0,40.0,11520000.0,10.416666666666666,2400.0,1,2,1428.48,1428.48,,1800.0,1.25,79.36,,,,,,,29376.0,11520.0,17856.0
7716,7074.0,7045.0,347,Residence Inn Marriott - Altamonte,,,,Upton LLC,2020-03-18 05:04:52.940106,2020-03-18 05:04:54.578482,2.0,5,False,True,1,1.0,4380.0,0.1011,,1,869.0,10000.0,1,38.0,38.0,38.0,150.0,24966000.0,11.415525114155251,5700.0,1,1,12098.673396,12577.188396,,19161.918,1.5,65.63637521045649,270 Douglas Ave,Altamonte Springs,FL,32714.0,28.665077,-81.39036999999998,144636.36,24966.0,119670.36
7721,7094.0,7065.0,732,Best Liquors,52.0,Retail,,"Lubowitz, Conn and Will",2020-03-18 05:24:42.224468,2020-03-18 05:24:44.634789,2.0,5,False,True,4,20.0,28105.0,,,4,5780.0,20000.0,4,33.0,33.0,27.0,206.5,3089944.0,65.85879873551106,814.0,5,5,0.0,0.0,,1204.511,,0.0,,,,,,,7007.416,3089.9440000000004,3917.472
7725,7088.0,7059.0,211,Taco Bell Paris LED upgrade,,,2222.0,Ruecker-Jacobs,2020-09-22 20:02:23.672819,2020-09-22 20:02:28.661223,2.0,5,False,True,5,100.0,5518.0,0.0585,,5,63100.0,17200.0,5,199.0,199.0,137.0,336.0,18562848.0,118.60652875971022,3648.0,10,10,1433.39391,3372.3939100000002,,6338.565000000001,1.88,53.20437528052484,,,,,,,39809.108,15306.648000000001,24502.46
7726,7091.0,7062.0,551,Sun Market,10.0,Convenience Stores,,Osinski LLC,2020-03-19 01:17:42.292704,2020-03-19 01:17:43.35342,2.0,5,False,True,4,126.0,4266.0,0.13,,4,28944.0,10142.857142857143,4,45.0,45.0,17.0,140.0,2768220.0,285.29163144547766,585.0,6,6,815.087,815.087,,7512.84,,10.849252745965574,415 Rhode Island Avenue NE,Washington DC,DC,20002.0,38.91965,-76.99989000000002,9038.12,2768.22,6269.900000000002
7727,7096.0,7067.0,623,Oley SD hallway lighting,,,,"Haag, Wilderman and Blick",2020-06-08 17:28:45.463908,2020-06-08 17:28:47.228987,2.0,5,False,True,2,4.0,4100.0,0.08,,2,596.0,20000.0,2,83.0,229.0,229.0,29.5,19855000.0,31.060606060606066,3638.5,2,5,1314.16,1335.26,,1693.279,1.26,78.85646724491356,,,,,,,36282.0,19855.0,16427.0
7727,7751.0,7747.0,623,Oley SD hallway lighting,,,,"Haag, Wilderman and Blick",2020-06-08 17:29:29.43836,2020-06-08 17:29:30.509844,2.0,5,False,True,2,4.0,4100.0,0.08,,2,596.0,20000.0,2,83.0,83.0,83.0,69.0,15728000.0,39.54545454545455,3014.0,2,2,1644.32,1665.42,,4367.780000000002,2.54,38.129667703043644,,,,,,,36282.0,15728.0,20554.0
7728,7112.0,7083.0,732,RJ Trucking,,,,"Lubowitz, Conn and Will",2020-03-18 05:04:22.67332,2020-03-18 05:04:28.050749,2.0,5,False,True,3,48.0,3120.0,,,3,12192.0,20000.0,3,242.0,242.0,37.0,473.0,4143360.0,208.3333333333333,1328.0,13,13,0.0,0.0,,2229.79053,,0.0,,,,,,,12467.52,4143.36,8324.16
7730,7111.0,7082.0,732,Roadway Inn-GC,32.0,Lodging (Hotels/Motels),,"Lubowitz, Conn and Will",2020-03-18 05:04:06.21352,2020-03-18 05:04:11.949075,2.0,5,False,True,2,78.0,6380.0,0.086,,2,12428.0,20000.0,2,1956.0,1956.0,462.0,912.0,72806400.0,273.91552511415523,17440.0,23,23,2906.2496,2906.2496,,24469.346,7.49,11.877103703548105,,,,,,,78516.8,44723.2,33793.60000000001
7730,7187.0,7158.0,732,Roadway Inn-GC,32.0,Lodging (Hotels/Motels),,"Lubowitz, Conn and Will",2020-03-18 05:03:57.720211,2020-03-18 05:04:05.974992,2.0,5,False,True,2,78.0,6380.0,0.086,,2,12428.0,20000.0,2,2532.0,5196.0,1184.0,283.5,65992320.0,248.9155251141553,15984.0,21,48,3710.4390399999997,3710.4390399999997,,5515.432,1.47,67.27377003288228,,,,,,,78516.8,35372.16,43144.64
7734,7097.0,7068.0,623,"Fromm Reading, LED upgrade",,,,"Haag, Wilderman and Blick",2021-03-08 12:11:48.115278,2021-03-08 12:11:50.639365,2.0,5,False,True,9,1140.0,4100.0,0.08,,9,1337391.0,19600.0,9,927.0,926.0,541.0,4850.0,156429520.0,1572.5859247135854,36678.0,101,99,4487.37536,4524.28496,,11495.4952,2.47,39.35702535024328,2101 Centre Ave.,Reading,PA,19605.0,40.367348,-75.93228,103071.07199999999,46978.88,56092.192
7734,7102.0,7073.0,623,"Fromm Reading, LED upgrade",,,,"Haag, Wilderman and Blick",2021-03-08 12:25:19.758158,2021-03-08 12:25:21.846144,2.0,5,False,True,11,1140.0,4100.0,0.08,,11,1634589.0,19600.0,11,950.0,949.0,564.0,5190.0,172999216.0,1611.047463175124,40242.0,103,101,4355.8694399999995,4394.79404,,8702.4608,1.94,50.50058990211136,2101 Centre Ave.,Reading,PA,19605.0,40.367348,-75.93228,103071.07199999999,48622.704000000005,54448.367999999995
7735,7255.0,7251.0,581,Total equipment company,,,2239.0,"Harvey, Kozey and Schuster",2020-03-31 18:48:43.273808,2020-03-31 18:48:53.349572,2.0,5,False,True,13,624.0,2893.333333333333,0.09,,13,1586403.0,13937.5,13,1469.0,1496.0,490.0,1603.0,81160000.0,443.75,20290.0,47,56,14334.12,17685.72,7846.0,49446.034625,2.93,35.76772158602597,,,,,,,218372.0,59104.0,159268.0
7735,7326.0,7322.0,581,Total equipment company,,,2239.0,"Harvey, Kozey and Schuster",2020-03-31 18:48:33.013947,2020-03-31 18:48:43.011539,2.0,5,False,True,13,624.0,2893.333333333333,0.09,,13,1586403.0,13937.5,13,1073.0,1073.0,490.0,1603.0,81160000.0,443.75,20290.0,47,56,6769.44,8336.79,,28655.322125,3.61,29.093338974286624,,,,,,,95828.0,20612.0,75216.0
7735,7327.0,7323.0,581,Total equipment company,,,2239.0,"Harvey, Kozey and Schuster",2020-03-31 18:48:22.398819,2020-03-31 18:48:32.738381,2.0,5,False,True,13,624.0,2893.333333333333,0.09,,13,1586403.0,13937.5,13,396.0,423.0,490.0,1603.0,81160000.0,443.75,20290.0,47,56,7564.68,9348.93,,28636.7125,3.15,32.64665942363321,,,,,,,122544.0,38492.0,84052.0
7736,7105.0,7076.0,663,US Postal Service,47.0,Post Office,,Leffler-Parisian,2020-03-18 05:24:30.616229,2020-03-18 05:24:42.091864,2.0,5,False,True,3,3.0,3744.0,0.09,,3,690.0,13666.666666666668,3,26.0,51.0,51.0,30.0,2246400.0,33.386752136752136,600.0,3,6,337.97087999999997,337.97087999999997,,44.133835945220994,0.13,765.7863241697144,461 Highway M,Villa Ridge,MO,63089.0,38.4736,-90.88716,6001.632,2246.4,3755.232
7737,7106.0,7077.0,726,ECR-9601 Amberglen Parking Lot Retrofit Proposal,43.0,Parking Lots,,Schmidt LLC,2020-03-22 22:50:01.058661,2020-03-22 22:50:03.065398,2.0,5,False,True,1,1.0,4368.0,0.08,,1,400.0,10000.0,1,45.0,45.0,45.0,60.0,11793600.0,11.446886446886447,2700.0,1,1,5346.432,5346.432,,8369.55,1.54,63.87956341738803,9601 Amberglen Blvd,Austin,TX,78729.0,30.472265000000004,-97.77595500000001,78624.0,11793.6,66830.4
7738,7107.0,7078.0,447,"Absolute Vending Service, Inc.",62.0,Warehouse (Not Refrigerated),,"Connelly, Bins and Walter",2020-07-01 13:37:35.629236,2020-07-01 13:37:39.133,2.0,5,False,True,5,77.0,3250.0,0.1,,5,58575.0,18571.428571428565,5,107.0,107.0,37.0,582.0,6857500.0,193.84615384615387,2110.0,11,11,1971.775,1971.775,1125.0,601.4005799999994,0.31,327.8638341186837,70 N. Garden Ave.,Roselle,IL,60172.0,41.98485,-88.1032,26575.25,6857.5,19717.75
7740,7108.0,7079.0,318,Ferguson Facilities Supply,62.0,Warehouse (Not Refrigerated),2251.0,Abernathy Inc,2020-03-18 05:23:47.633833,2020-03-18 05:23:50.361851,2.0,5,False,True,5,24.0,4728.0,0.08,,5,20640.0,20000.0,5,78.0,78.0,78.0,94.0,8993448.0,32.5050325050325,1778.0,5,5,5559.692160000001,6726.7041599999975,,13922.71584,2.03,48.31459779329949,1809 Brittmore Road,Houston,TX,77043.0,29.809409999999996,-95.57068000000001,94214.4,24718.248,69496.152
7742,7109.0,7080.0,552,Colliers - AEP Exterior Lighting,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-18 05:23:55.649323,2020-03-18 05:24:01.542238,2.0,5,False,True,5,105.0,4380.0,0.1,,5,32625.0,7571.428571428571,5,420.0,420.0,180.0,405.0,14848200.0,239.72602739726028,3390.0,21,21,1927.2,1927.2,,20154.2,8.96,9.562274860823054,,,,,,,28338.6,9066.6,19272.0
7743,7113.0,7084.0,732,Batavia Body Werx,1.0,Auto Related,,"Lubowitz, Conn and Will",2020-03-18 05:20:36.958364,2020-03-18 05:20:40.868528,2.0,5,False,True,6,96.0,3360.0,0.09699999999999999,,6,82656.0,18333.33333333333,6,126.0,186.0,86.0,382.0,6172020.0,203.7232174218476,2533.0,10,16,1092.5013,1092.5013,,4023.6804,3.51,27.151791181029182,1125 Paramount Pkwy Ste A,Batavia,IL,60510.0,41.86286,-88.27239,18838.92,7576.02,11262.899999999998
7744,7115.0,7086.0,732,Eastway Trans Corp,62.0,Warehouse (Not Refrigerated),,"Lubowitz, Conn and Will",2020-03-18 05:12:23.24084,2020-03-18 05:12:27.66129,2.0,5,False,True,4,64.0,2984.0,0.161,,4,27264.0,15250.0,4,482.0,482.0,132.0,521.0,32811664.0,180.00108189981606,10562.0,11,11,5232.072384,5232.072384,,13423.370219999999,2.49,38.97733801757574,600 Kingsland Dr.,Batavia,IL,60510.0,41.856685999999996,-88.28584000000002,65309.008,32811.664,32497.344000000005
7744,7975.0,7971.0,732,Eastway Trans Corp,62.0,Warehouse (Not Refrigerated),,"Lubowitz, Conn and Will",2020-07-08 16:16:28.884681,2020-07-08 16:16:30.753895,2.0,5,False,True,1,64.0,2984.0,0.161,,1,6816.0,15250.0,1,104.0,104.0,52.0,300.0,24648000.0,31.645569620253173,7800.0,2,2,2222.26368,2222.26368,,16549.958880000002,6.67,13.427608467870705,600 Kingsland Dr.,Batavia,IL,60510.0,41.856685999999996,-88.28584000000002,65309.008,51506.128,13802.880000000005
7746,7114.0,7085.0,623,"UNI Chains MFG, Reading",,,,"Haag, Wilderman and Blick",2020-03-20 16:08:05.148385,2020-03-20 16:08:09.21367,2.0,5,False,True,8,80.0,4300.0,0.07,,8,130240.0,20000.0,8,270.0,1146.0,1146.0,182.5,116991400.0,96.84981684981683,22178.0,8,34,9579.913,9649.733,3100.0,8385.400000000001,0.87,115.07778996827818,,,,,,,253847.3,116991.4,136855.9
7747,7117.0,7088.0,568,Semmes Building River Rd Strip,40.0,Office (General Office Types),2254.0,"Monahan, Roberts and Harvey",2020-03-18 05:20:35.8855,2020-03-18 05:20:36.892991,2.0,5,False,True,2,2.0,3744.0,0.14,,2,98.0,15000.0,2,9.0,9.0,9.0,34.0,599040.0,26.709401709401718,160.0,2,2,34.594559999999994,34.594559999999994,,954.0,,3.626264150943397,10220 River Rd,Potomac,MD,20854.0,39.018158,-77.20974,846.1439999999999,599.04,247.10400000000004
7749,7142.0,7113.0,416,Northern States Metals ,,,2249.0,Hermiston Group,2020-03-18 05:04:12.040848,2020-03-18 05:04:22.338411,2.0,5,False,True,14,80.0,4680.0,0.092,,14,166600.0,15650.0,14,763.0,2611.0,1611.0,574.3,112375224.0,405.98290598290606,24011.8,24,54,14442.790752,21478.716752,,56860.384615384675,2.57,37.77448375927538,3207 Innovation Pl,Youngstown,OH,44509.0,41.124657,-80.705215,259510.68,102523.82400000001,156986.85600000006
7755,8270.0,8266.0,321,America First Credit Union - Heber Lee's Market,,,,Walter-O'Reilly,2020-08-12 15:03:37.469278,2020-08-12 15:03:57.57218,2.0,5,False,True,3,320.0,3940.0,0.08,,3,47370.0,25656.25,3,118.0,118.0,36.0,178.0,3300500.0,85.71428571428572,943.0,9,9,444.08,444.08,,4898.166666666661,,9.06624927694036,892 South Main,Heber City,UT,84032.0,40.496716,-111.4134,8851.5,3300.5,5551.0
7757,8725.0,8721.0,321,America First Credit Union - Hyrum Ridley's,,,,Walter-O'Reilly,2020-10-07 20:11:45.821023,2020-10-07 20:11:53.633642,2.0,5,False,True,4,384.0,3940.0,0.08,,4,75792.0,25656.25,4,176.0,176.0,73.0,492.0,7357000.0,242.85714285714283,2102.0,17,17,582.96,582.96,,6128.49999999999,,9.512278697886938,780 East Main,Hyrum,UT,84319.0,41.632866,-111.83378,11872.0,4585.0,7287.0
7758,8730.0,8726.0,321,America First Credit Union - North Ogden 14,,,,Walter-O'Reilly,2020-11-10 17:20:43.067048,2020-11-10 17:20:48.182507,2.0,5,False,True,7,1260.0,3940.0,0.08,,7,457380.0,25171.42857142857,7,709.0,709.0,158.0,802.0,14322000.0,450.0,4092.0,33,33,1402.8,1402.8,,10319.499999999982,7.36,13.593681864431439,2575 North 400 East,Ogden,UT,84414.0,41.304996,-111.96903999999999,33645.5,16110.5,17535.0
7760,8752.0,8748.0,321,America First Credit Union - Ogden 12th & Wash (Vasa),,,,Walter-O'Reilly,2020-10-12 17:24:42.629804,2020-10-12 17:24:44.526536,2.0,5,False,True,3,256.0,3940.0,0.08,,3,37896.0,25656.25,3,133.0,133.0,92.0,534.0,7889000.0,257.1428571428571,2254.0,20,20,412.16,412.16,,4726.0,,8.721117223867966,1170 Washington Blvd,Ogden,UT,84404.0,41.245052,-111.96824,8277.5,3125.5,5152.0
7761,7127.0,7098.0,559,Twin Oaks - Waypoint North w/ HVAC and Plumbing ,56.0,Schools (Technical/Vocational),,"Crona, Langosh and Dickinson",2020-03-19 14:45:55.758399,2020-03-19 14:45:58.065521,2.0,5,True,True,11,5400.0,4218.0,0.12,,11,6519150.326699997,18900.0,11,18901.0,43617.0,2379.0,6382.0,151305252.0,4754.296020102122,37180.0,389,944,8544.762773539209,8544.762773539209,,169805.699611383,,5.032082428973077,823 SW Greenville Hills Road ,Greenville ,FL,32331.0,30.453235999999997,-83.61913,134055.28844616,62848.932,71206.35644616
7763,8753.0,8749.0,321,America First Credit Union - Providence Macey's,,,,Walter-O'Reilly,2020-10-12 17:34:35.572594,2020-10-12 17:34:36.699398,2.0,5,False,True,5,594.0,3940.0,0.08,,5,144630.0,25484.848484848488,5,201.0,201.0,66.0,605.0,6580000.0,254.28571428571428,1880.0,23,23,378.56,378.56,,5445.499999999994,,6.95179506014141,50 North Hwy 165,Providence,UT,84332.0,41.70895,-111.831635,8540.0,3808.0,4732.0
7764,8275.0,8271.0,321,America First Credit Union - Riverdale Walmart,,,,Walter-O'Reilly,2020-08-12 16:29:45.753053,2020-08-12 16:29:54.174512,2.0,5,False,True,4,192.0,3940.0,0.08,,4,37896.0,25656.25,4,72.0,72.0,37.0,356.0,3486000.0,171.42857142857144,996.0,14,14,218.12,218.12,,3173.416666666666,,6.8733489141566695,4848 South 900 West,Riverdale,UT,84405.0,41.175777000000004,-111.99936000000001,4826.5,2100.0,2726.5
7765,8276.0,8272.0,321,America First Credit Union - Roy Kent's Marketplace,,,,Walter-O'Reilly,2020-08-12 16:38:11.468851,2020-08-12 16:38:19.010165,2.0,5,False,True,5,264.0,3940.0,0.08,,5,64280.0,25484.848484848488,5,124.0,124.0,54.0,446.0,5607000.0,197.14285714285717,1602.0,16,16,322.56,322.56,,4282.333333333327,,7.532342181053954,3535 West 5600 South,Roy,UT,84067.0,41.161514000000004,-112.065,7371.0,3339.0,4032.0
7768,8754.0,8750.0,321,America First Credit Union - Smithfield Lee's Market,,,,Walter-O'Reilly,2020-10-12 17:44:35.948076,2020-10-12 17:44:36.746298,2.0,5,False,True,2,320.0,3940.0,0.08,,2,31580.0,25656.25,2,113.0,113.0,92.0,737.0,11060000.0,299.99999999999994,3160.0,21,21,252.56,252.56,,3973.8333333333294,,6.355576060059563,850 South Main Street,Smithfield,UT,84335.0,41.81928,-111.83176399999999,6279.0,3122.0,3157.0
7770,8279.0,8275.0,321,America First Credit Union - Tooele Macey's,,,,Walter-O'Reilly,2020-08-12 17:16:57.889945,2020-08-12 17:17:10.400711,2.0,5,False,True,3,256.0,3940.0,0.08,,3,37896.0,25656.25,3,100.0,100.0,55.0,222.0,4403000.0,114.28571428571428,1258.0,8,8,90.16,90.16,,6048.51666666667,,1.490613401081807,972 North Main St,Tooele,UT,84074.0,40.549397,-112.29628999999998,4935.0,3808.0,1127.0
7771,7133.0,7104.0,447,Sunrise Sr. Living Center,39.0,Nursing Homes,,"Connelly, Bins and Walter",2020-03-18 05:19:44.438669,2020-03-18 05:19:46.413585,2.0,5,False,True,2,12.0,4380.0,0.1,,2,1512.0,10500.0,2,72.0,72.0,45.0,78.0,3074760.0,45.662100456621005,702.0,4,4,204.984,204.984,,5670.54,,3.614893819636225, 790 N Plum Grove Rd.,Schaumburg,IL,60173.0,42.042427,-88.06098,4099.68,2049.84,2049.84
7773,7144.0,7115.0,318,TierPoint Tulsa,65.0,Other,2251.0,Abernathy Inc,2020-07-20 22:57:47.965178,2020-07-20 22:57:56.868774,2.0,5,False,True,11,44.0,6378.0,0.08,,11,68288.0,20000.0,11,487.0,487.0,487.0,419.0,101085276.0,64.97936292456842,11801.0,11,11,22961.35008,31359.895080000002,,32221.49484,1.03,97.32600934786429,322 E. Archer,Tulsa,OK,74120.0,36.15873,-95.98859,389678.95200000005,102662.076,287016.876
7777,7199.0,7170.0,732,Candle wood suites liberty villa,,,,"Lubowitz, Conn and Will",2020-03-20 17:42:37.846869,2020-03-20 17:42:38.755832,2.0,5,False,True,12,180.0,5596.666666666665,,,12,218880.0,14800.0,12,1831.0,1828.0,1270.0,417.5,152060460.0,81.62100456621006,17706.0,14,13,0.0,0.0,,9456.971999999998,,0.0,,,,,,,353737.56,187258.14,166479.41999999998
7783,7148.0,7119.0,416,Brumall Manufacturing,,,2249.0,Hermiston Group,2021-03-12 19:37:05.365316,2021-03-12 19:37:07.158318,2.0,5,False,True,5,6.0,5720.0,0.16,,5,5765.0,16666.666666666668,5,199.0,264.0,264.0,253.0,40451840.0,99.65034965034964,7072.0,8,13,23499.5904,26859.5504,,28572.89,1.06,94.00361811493342,,,,,,,186981.08,40108.64,146872.44
7784,7149.0,7120.0,552,Arbutus Club,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-18 05:19:16.990104,2020-03-18 05:19:18.298605,2.0,5,False,True,2,2.0,4380.0,0.1,,2,640.0,20000.0,2,68.0,18.0,18.0,433.62,17093300.400000002,22.831050228310502,3902.58,68,18,869.6139599999997,1054.30396,,15639.0,,6.741504955559819,,,,,,,25789.44,17093.3004,8696.139599999999
7784,7233.0,7204.0,552,Arbutus Club,,,,"Reynolds, Pfeffer and Gottlieb",2020-03-19 20:28:22.935566,2020-03-19 20:28:25.122734,2.0,5,False,True,2,2.0,4380.0,0.1,,2,640.0,20000.0,2,68.0,18.0,18.0,400.0,15768000.0,22.831050228310502,3600.0,68,18,1002.1439999999999,1186.8339999999996,,25269.0,,4.696798448692072,,,,,,,25789.44,15768.0,10021.44
7784,7347.0,7343.0,552,Arbutus Club,,,,"Reynolds, Pfeffer and Gottlieb",2020-04-03 16:17:39.003999,2020-04-03 16:17:40.816112,2.0,5,False,True,2,2.0,4380.0,0.1,,2,640.0,20000.0,2,68.0,24.0,24.0,490.0,25754400.0,22.831050228310502,5880.0,68,24,3.5040000000002496,188.19400000000002,,41517.0,,0.4532938314425417,,,,,,,25789.44,25754.4,35.039999999997235
7786,7164.0,7135.0,447,Belle Salle Banquets,11.0,Convention Center,,"Connelly, Bins and Walter",2020-03-18 05:12:19.064072,2020-03-18 05:12:23.137718,2.0,5,False,True,3,108.0,4380.0,0.1,,3,60912.0,17500.0,3,345.0,345.0,144.0,766.0,30572928.0,267.82578152441164,8648.0,13,13,2633.4336,2633.4336,,2451.1375,0.93,107.43720415521364,1920 E. New York St. ,Aurora,IL,60502.0,41.760585999999996,-88.2698,44554.56,18220.224,26334.336
